assetPath,assetSha256,byteCount,viewBox,preserveAspectRatio,primitiveCounts,staticXmlStatus,forbiddenNodes,observedFactHash
archive/assets/images/22_제일고_1학기_기말_고1_기출/q15-solution.svg,627f0b3d3563947e36f207df3d4b8cdb9413a1c88e940727dbb9c4024d77d034,4291,0 0 640 300,,"{""svg"":1,""circle"":4,""ellipse"":0,""line"":28,""polyline"":0,""polygon"":0,""path"":0,""rect"":3,""text"":15,""g"":1,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,ab8b105740b6f22773c8fd3ef4a83b297fee39afe8929554bf64b8c743b1514b
archive/assets/images/22_제일고_1학기_기말_고1_기출/q16-solution.svg,49d9e2e0c89a83a60ce0a5af9fc479ef079ec7dbe14e4644d2cf0119707bf7eb,4037,0 0 640 300,xMidYMid meet,"{""svg"":1,""circle"":9,""ellipse"":0,""line"":15,""polyline"":0,""polygon"":0,""path"":0,""rect"":3,""text"":20,""g"":3,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,e5ae2f7b502f85de63702fc88742746587a37d076f74f3206238e07a9df85d37
archive/assets/images/22_제일고_1학기_기말_고1_기출/q17-solution.svg,31362127125cbb6d8de5ee5a765af38b291d6b900c674eab3d7946a3d69c389e,7525,0 0 720 360,xMidYMid meet,"{""svg"":1,""circle"":4,""ellipse"":0,""line"":33,""polyline"":0,""polygon"":0,""path"":0,""rect"":3,""text"":37,""g"":0,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,49bd6d5905cb0ad8be1a91ad58b5ea1e99eba9074e1df7696f8a3aff54563e7c
archive/assets/images/22_제일고_1학기_기말_고1_기출/q18-solution.svg,d6f318846b0b52d439bb08c8e1a0d01556995f92360c5541bc915f6455ad167d,3759,0 0 640 300,,"{""svg"":1,""circle"":3,""ellipse"":0,""line"":26,""polyline"":0,""polygon"":0,""path"":0,""rect"":3,""text"":13,""g"":1,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,46eff447ce36e295f67eabdb04dbb8bc6fed0cb1f39ec4f00b301d5960239cd4
archive/assets/images/22_제일고_1학기_기말_고1_기출/q20-solution.svg,558dfd450f6bdc59e47832f757f5d4ed07bdafe7e35120f29cffbd009ba7da7a,3907,0 0 640 300,,"{""svg"":1,""circle"":3,""ellipse"":0,""line"":27,""polyline"":0,""polygon"":0,""path"":0,""rect"":3,""text"":13,""g"":1,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,0bbd62a37274dfeb15241a8b6644c87472bfd114ffc799c5284b203d4699e40b
archive/assets/images/22_제일고_1학기_기말_고1_기출/q21-solution.svg,94fdaa18c20a640db85d1c15a815ee1e8ccc746cca64bdfa01e030f36870b9c7,4252,0 0 640 300,,"{""svg"":1,""circle"":6,""ellipse"":0,""line"":29,""polyline"":0,""polygon"":0,""path"":0,""rect"":3,""text"":14,""g"":1,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,c4d6e48a043ac277a127dd496bc5102f275c76b542bb394fb9073c959162850b
archive/assets/images/22_제일고_1학기_기말_고1_기출/q22-solution.svg,6989c41df17a7395925b17cf82d708cf94f86f97b0288fc8ff0bfa6209dcfe69,4326,0 0 640 320,,"{""svg"":1,""circle"":2,""ellipse"":0,""line"":32,""polyline"":0,""polygon"":1,""path"":0,""rect"":3,""text"":15,""g"":1,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,befb4d8d37a1aa9fd5e976d3be222a11c0f387a6894ebd5c6aefe6d3197b9cb5
archive/assets/images/22_팔마고_1학기_기말_고1_기출/q06-solution.svg,ee7e45e9f8949ce21f8c7bdaa44706614a74611ae7a5b80684ba9dd34ddceb23,5081,0 0 720 360,xMidYMid meet,"{""svg"":1,""circle"":3,""ellipse"":0,""line"":19,""polyline"":0,""polygon"":0,""path"":0,""rect"":3,""text"":24,""g"":0,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,9297f26aa51dedb8b11c213fdb8b6ad2e1c95aaddd7aa4b41dfc8aa2fc95e4be
archive/assets/images/22_팔마고_1학기_기말_고1_기출/q07-solution.svg,280c26fe8ac09816a3d0d1ab17d5c4c35b77af1000031d8f645e15e41e9ae118,3367,0 0 640 280,,"{""svg"":1,""circle"":4,""ellipse"":0,""line"":20,""polyline"":0,""polygon"":0,""path"":0,""rect"":3,""text"":12,""g"":1,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,0daf00dd426eda2b8aa8a2f45dfd5e2ceefe04b604ccdeeee82cc74101801ec0
archive/assets/images/22_팔마고_1학기_기말_고1_기출/q15-solution.svg,93625b931a7deb7c418f9623629d333da432678b2084de94b3307662ed76cc12,3505,0 0 640 300,,"{""svg"":1,""circle"":2,""ellipse"":0,""line"":20,""polyline"":0,""polygon"":0,""path"":0,""rect"":3,""text"":13,""g"":1,""defs"":0,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,d08e3af626e52819255fb62e8fab2cb57e6fc393a0f1de4ff591f0b532dbeae8
