assetPath,assetSha256,byteCount,viewBox,preserveAspectRatio,primitiveCounts,staticXmlStatus,forbiddenNodes,observedFactHash
archive/assets/images/22_제일고_1학기_기말_고1_기출/q09-solution.svg,0130fbd22b918dd0d841a207d9479142a2df63817ff963bbedb4031d41bcefa2,3187,0 0 720 360,,"{""svg"":1,""circle"":1,""ellipse"":0,""line"":18,""polyline"":0,""polygon"":0,""path"":1,""rect"":2,""text"":7,""g"":1,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,ecedf11cff4081d05a42a01015c17ac75c62433ebafe4ee883adf429c641edd9
archive/assets/images/22_효천고_1학기_기말_고1_기출/q08-solution.svg,1dc3b2cc98fd33e5877f2e432171af83b4460184518a98b98e4ca795735bd4c3,4284,0 0 720 360,,"{""svg"":1,""circle"":0,""ellipse"":0,""line"":26,""polyline"":0,""polygon"":0,""path"":3,""rect"":4,""text"":9,""g"":0,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,850d4f306bb7a0ed817abb8bffac8e8a265f2507fdf9dca468d9e6aa4c8f6098
archive/assets/images/22_효천고_1학기_기말_고1_기출/q22-solution.svg,1a20098266fb220f4d61f99c2fe4778464c375e443f7e824b9b66872db6b8356,2870,0 0 720 360,,"{""svg"":1,""circle"":1,""ellipse"":0,""line"":15,""polyline"":0,""polygon"":0,""path"":1,""rect"":2,""text"":6,""g"":1,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,9f513d5d4f13dd82f3463ce013658ecfa0e5ba07c1c0b88380ee3775d9a855dd
archive/assets/images/23_강남여고_1학기_기말_고1_기출/q17-solution.svg,4cd56f64dc12f9dd22e0768cdb774feea851c746316b17a69e31768cfd1de441,5896,0 0 720 360,,"{""svg"":1,""circle"":3,""ellipse"":0,""line"":41,""polyline"":0,""polygon"":0,""path"":1,""rect"":2,""text"":11,""g"":3,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,af92a11d976de22d4d75a7075ade450a0fedf6b9580721b750803d5f01118f83
archive/assets/images/23_강남여고_1학기_기말_고1_기출/q20-solution.svg,cb8c9e80713f8a7e8c3d74571d5c0e5357d61b319396973d231a80086df01420,4249,0 0 720 360,,"{""svg"":1,""circle"":0,""ellipse"":0,""line"":26,""polyline"":0,""polygon"":0,""path"":3,""rect"":4,""text"":9,""g"":0,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,23f828b226b2e542bcc3d3d3104f3551eeaacc34a1e58210e4ce3a66e4810787
archive/assets/images/23_강남여고_1학기_기말_고1_기출/q25-solution.svg,dee19a65e6544dbca0f1050b1092e8d195d4ddba4d49f435145671666911da34,4168,0 0 720 360,,"{""svg"":1,""circle"":4,""ellipse"":0,""line"":18,""polyline"":0,""polygon"":0,""path"":1,""rect"":2,""text"":12,""g"":4,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,40a3a4a052044b79a723803e805d7ea393954a6ab9516ba3604ca1daa0eca7a4
archive/assets/images/23_금당고_1학기_기말_고1_기출/q08-solution.svg,78523879bf8d90bbef0992da9c9d3e9809d2105f06ee0bfe91a1bd40b5341e08,3087,0 0 720 360,,"{""svg"":1,""circle"":1,""ellipse"":0,""line"":17,""polyline"":0,""polygon"":0,""path"":1,""rect"":2,""text"":7,""g"":1,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,275ed6351df51a4abf48c8464dbf48162e4eae7a9c8681e7f44c411354da3934
archive/assets/images/23_금당고_1학기_기말_고1_기출/q13-solution.svg,f18e24b55f3327964ba058939b380d844f95904da96b7bad0665c012bb29487d,4215,0 0 720 360,,"{""svg"":1,""circle"":0,""ellipse"":0,""line"":26,""polyline"":0,""polygon"":0,""path"":3,""rect"":4,""text"":9,""g"":0,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,7cccfaf5f0b01443082214acac531811d3f7f07c80f68f55457b4e0ac3a04cd7
archive/assets/images/23_매산고_1학기_기말_고1_기출/q16-solution.svg,3c336f399c5299be1a83a05b6d4cd45027fe7b2f214d51ac901321dcc216c077,2996,0 0 720 360,,"{""svg"":1,""circle"":1,""ellipse"":0,""line"":16,""polyline"":0,""polygon"":0,""path"":1,""rect"":2,""text"":7,""g"":1,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,6c09eb4e046b96eab6689bc2495419f5fe08c828ebc92705bac4ab1c16f0318c
archive/assets/images/23_매산고_1학기_기말_고1_기출/q18-solution.svg,94bb1d7f25f2d3d848a872352f328d0c48cf7f6e8fb58fb2637bab42ab06a242,4229,0 0 720 360,,"{""svg"":1,""circle"":0,""ellipse"":0,""line"":26,""polyline"":0,""polygon"":0,""path"":3,""rect"":4,""text"":9,""g"":0,""defs"":1,""use"":0,""image"":0,""foreignObject"":0,""script"":0}",STATIC_ROOT_SHAPE_PASS,,34fb24ab79b3cd00e452524c1341c02454bcbf76687673e23fadf8e87a792fa7
