sourceJsPath,questionCount,targetQuestionUids,exam,solution,answer,renderStatus
archive/exams/original/high/h1/1final/23_복성고_1학기_기말_고1_기출.js,3,archive/exams/original/high/h1/1final/23_복성고_1학기_기말_고1_기출.js|23_복성고_1학기_기말_고1_기출|3|archive/exams/original/high/h1/1final/23_복성고_1학기_기말_고1_기출.js|23_복성고_1학기_기말_고1_기출|10|archive/exams/original/high/h1/1final/23_복성고_1학기_기말_고1_기출.js|23_복성고_1학기_기말_고1_기출|17,PASS_HARNESS_81_MODE_BATCH,PASS_HARNESS_81_MODE_BATCH,PASS_HARNESS_81_MODE_BATCH,PASS_81_MODES
archive/exams/original/high/h1/1final/23_순천여고_1학기_기말_고1_기출.js,5,archive/exams/original/high/h1/1final/23_순천여고_1학기_기말_고1_기출.js|23_순천여고_1학기_기말_고1_기출|1|archive/exams/original/high/h1/1final/23_순천여고_1학기_기말_고1_기출.js|23_순천여고_1학기_기말_고1_기출|8|archive/exams/original/high/h1/1final/23_순천여고_1학기_기말_고1_기출.js|23_순천여고_1학기_기말_고1_기출|14|archive/exams/original/high/h1/1final/23_순천여고_1학기_기말_고1_기출.js|23_순천여고_1학기_기말_고1_기출|17|archive/exams/original/high/h1/1final/23_순천여고_1학기_기말_고1_기출.js|23_순천여고_1학기_기말_고1_기출|22,PASS_HARNESS_81_MODE_BATCH,PASS_HARNESS_81_MODE_BATCH,PASS_HARNESS_81_MODE_BATCH,PASS_81_MODES
archive/exams/original/high/h1/1final/23_팔마고_1학기_기말_고1_기출.js,2,archive/exams/original/high/h1/1final/23_팔마고_1학기_기말_고1_기출.js|23_팔마고_1학기_기말_고1_기출|1|archive/exams/original/high/h1/1final/23_팔마고_1학기_기말_고1_기출.js|23_팔마고_1학기_기말_고1_기출|21,PASS_HARNESS_81_MODE_BATCH,PASS_HARNESS_81_MODE_BATCH,PASS_HARNESS_81_MODE_BATCH,PASS_81_MODES
archive/exams/original/high/h1/1final/24_금당고_1학기_기말_고1_기출.js,5,archive/exams/original/high/h1/1final/24_금당고_1학기_기말_고1_기출.js|24_금당고_1학기_기말_고1_기출|2|archive/exams/original/high/h1/1final/24_금당고_1학기_기말_고1_기출.js|24_금당고_1학기_기말_고1_기출|3|archive/exams/original/high/h1/1final/24_금당고_1학기_기말_고1_기출.js|24_금당고_1학기_기말_고1_기출|15|archive/exams/original/high/h1/1final/24_금당고_1학기_기말_고1_기출.js|24_금당고_1학기_기말_고1_기출|17|archive/exams/original/high/h1/1final/24_금당고_1학기_기말_고1_기출.js|24_금당고_1학기_기말_고1_기출|19,PASS_HARNESS_81_MODE_BATCH,PASS_HARNESS_81_MODE_BATCH,PASS_HARNESS_81_MODE_BATCH,PASS_81_MODES
archive/exams/original/high/h1/1final/24_매산고_1학기_기말_고1_기출.js,5,archive/exams/original/high/h1/1final/24_매산고_1학기_기말_고1_기출.js|24_매산고_1학기_기말_고1_기출|3|archive/exams/original/high/h1/1final/24_매산고_1학기_기말_고1_기출.js|24_매산고_1학기_기말_고1_기출|4|archive/exams/original/high/h1/1final/24_매산고_1학기_기말_고1_기출.js|24_매산고_1학기_기말_고1_기출|8|archive/exams/original/high/h1/1final/24_매산고_1학기_기말_고1_기출.js|24_매산고_1학기_기말_고1_기출|12|archive/exams/original/high/h1/1final/24_매산고_1학기_기말_고1_기출.js|24_매산고_1학기_기말_고1_기출|20,PASS_HARNESS_81_MODE_BATCH,PASS_HARNESS_81_MODE_BATCH,PASS_HARNESS_81_MODE_BATCH,PASS_81_MODES
archive/exams/original/high/h1/1mid/23_충무고_1학기_중간_고1_기출.js,1,archive/exams/original/high/h1/1mid/23_충무고_1학기_중간_고1_기출.js|23_충무고_1학기_중간_고1_기출|17,PASS_HARNESS_81_MODE_BATCH,PASS_HARNESS_81_MODE_BATCH,PASS_HARNESS_81_MODE_BATCH,PASS_81_MODES
archive/exams/original/high/h1/1mid/24_제일고_1학기_중간_고1_기출.js,5,archive/exams/original/high/h1/1mid/24_제일고_1학기_중간_고1_기출.js|24_제일고_1학기_중간_고1_수학|10|archive/exams/original/high/h1/1mid/24_제일고_1학기_중간_고1_기출.js|24_제일고_1학기_중간_고1_수학|11|archive/exams/original/high/h1/1mid/24_제일고_1학기_중간_고1_기출.js|24_제일고_1학기_중간_고1_수학|12|archive/exams/original/high/h1/1mid/24_제일고_1학기_중간_고1_기출.js|24_제일고_1학기_중간_고1_수학|13|archive/exams/original/high/h1/1mid/24_제일고_1학기_중간_고1_기출.js|24_제일고_1학기_중간_고1_수학|18,PASS_HARNESS_81_MODE_BATCH,PASS_HARNESS_81_MODE_BATCH,PASS_HARNESS_81_MODE_BATCH,PASS_81_MODES
archive/exams/original/high/h1/2final/21_제일고_2학기_기말_고1_기출.js,1,archive/exams/original/high/h1/2final/21_제일고_2학기_기말_고1_기출.js|21_제일고_2학기_기말_고1_기출|3,PASS_HARNESS_81_MODE_BATCH,PASS_HARNESS_81_MODE_BATCH,PASS_HARNESS_81_MODE_BATCH,PASS_81_MODES
archive/exams/original/high/h1/2mid/22_강남여고_2학기_중간_고1_기출.js,3,archive/exams/original/high/h1/2mid/22_강남여고_2학기_중간_고1_기출.js|22_강남여고_2학기_중간_고1_기출|1|archive/exams/original/high/h1/2mid/22_강남여고_2학기_중간_고1_기출.js|22_강남여고_2학기_중간_고1_기출|5|archive/exams/original/high/h1/2mid/22_강남여고_2학기_중간_고1_기출.js|22_강남여고_2학기_중간_고1_기출|6,PASS_HARNESS_81_MODE_BATCH,PASS_HARNESS_81_MODE_BATCH,PASS_HARNESS_81_MODE_BATCH,PASS_81_MODES
archive/exams/original/high/h1/2mid/23_순천여고_2학기_중간_고1_기출.js,1,archive/exams/original/high/h1/2mid/23_순천여고_2학기_중간_고1_기출.js|23_순천여고_2학기_중간_고1_기출|16,PASS_HARNESS_81_MODE_BATCH,PASS_HARNESS_81_MODE_BATCH,PASS_HARNESS_81_MODE_BATCH,PASS_81_MODES
archive/exams/original/high/h1/2mid/24_금당고_2학기_중간_고1_기출.js,2,archive/exams/original/high/h1/2mid/24_금당고_2학기_중간_고1_기출.js|24_금당고_2학기_중간_고1_기출|16|archive/exams/original/high/h1/2mid/24_금당고_2학기_중간_고1_기출.js|24_금당고_2학기_중간_고1_기출|20,PASS_HARNESS_81_MODE_BATCH,PASS_HARNESS_81_MODE_BATCH,PASS_HARNESS_81_MODE_BATCH,PASS_81_MODES
archive/exams/original/high/h1/2mid/25_금당고_2학기_중간_고1_기출.js,4,archive/exams/original/high/h1/2mid/25_금당고_2학기_중간_고1_기출.js|25_금당고_2학기_중간_고1_기출|1|archive/exams/original/high/h1/2mid/25_금당고_2학기_중간_고1_기출.js|25_금당고_2학기_중간_고1_기출|7|archive/exams/original/high/h1/2mid/25_금당고_2학기_중간_고1_기출.js|25_금당고_2학기_중간_고1_기출|9|archive/exams/original/high/h1/2mid/25_금당고_2학기_중간_고1_기출.js|25_금당고_2학기_중간_고1_기출|10,PASS_HARNESS_81_MODE_BATCH,PASS_HARNESS_81_MODE_BATCH,PASS_HARNESS_81_MODE_BATCH,PASS_81_MODES
archive/exams/original/high/h1/2mid/25_매산고_2학기_중간_고1_기출.js,2,archive/exams/original/high/h1/2mid/25_매산고_2학기_중간_고1_기출.js|25_매산고_2학기_중간_고1_기출|9|archive/exams/original/high/h1/2mid/25_매산고_2학기_중간_고1_기출.js|25_매산고_2학기_중간_고1_기출|16,PASS_HARNESS_81_MODE_BATCH,PASS_HARNESS_81_MODE_BATCH,PASS_HARNESS_81_MODE_BATCH,PASS_81_MODES
archive/exams/original/high/h1/2mid/25_순천고_2학기_중간_고1_기출.js,1,archive/exams/original/high/h1/2mid/25_순천고_2학기_중간_고1_기출.js|25_순천고_2학기_중간_고1_기출|3,PASS_HARNESS_81_MODE_BATCH,PASS_HARNESS_81_MODE_BATCH,PASS_HARNESS_81_MODE_BATCH,PASS_81_MODES
archive/exams/original/high/h1/2mid/25_순천여고_2학기_중간_고1_공통수학2.js,4,archive/exams/original/high/h1/2mid/25_순천여고_2학기_중간_고1_공통수학2.js|25_순천여고_2학기_중간_고1_공통수학2|2|archive/exams/original/high/h1/2mid/25_순천여고_2학기_중간_고1_공통수학2.js|25_순천여고_2학기_중간_고1_공통수학2|3|archive/exams/original/high/h1/2mid/25_순천여고_2학기_중간_고1_공통수학2.js|25_순천여고_2학기_중간_고1_공통수학2|8|archive/exams/original/high/h1/2mid/25_순천여고_2학기_중간_고1_공통수학2.js|25_순천여고_2학기_중간_고1_공통수학2|9,PASS_HARNESS_81_MODE_BATCH,PASS_HARNESS_81_MODE_BATCH,PASS_HARNESS_81_MODE_BATCH,PASS_81_MODES
archive/exams/original/high/h1/2mid/25_제일고_2학기_중간_고1_기출.js,3,archive/exams/original/high/h1/2mid/25_제일고_2학기_중간_고1_기출.js|25_제일고_2학기_중간_고1_기출|10|archive/exams/original/high/h1/2mid/25_제일고_2학기_중간_고1_기출.js|25_제일고_2학기_중간_고1_기출|11|archive/exams/original/high/h1/2mid/25_제일고_2학기_중간_고1_기출.js|25_제일고_2학기_중간_고1_기출|20,PASS_HARNESS_81_MODE_BATCH,PASS_HARNESS_81_MODE_BATCH,PASS_HARNESS_81_MODE_BATCH,PASS_81_MODES
archive/exams/original/high/h1/2mid/25_효천고_2학기_중간_고1_기출.js,3,archive/exams/original/high/h1/2mid/25_효천고_2학기_중간_고1_기출.js|25_효천고_2학기_중간_고1_기출|1|archive/exams/original/high/h1/2mid/25_효천고_2학기_중간_고1_기출.js|25_효천고_2학기_중간_고1_기출|14|archive/exams/original/high/h1/2mid/25_효천고_2학기_중간_고1_기출.js|25_효천고_2학기_중간_고1_기출|21,PASS_HARNESS_81_MODE_BATCH,PASS_HARNESS_81_MODE_BATCH,PASS_HARNESS_81_MODE_BATCH,PASS_81_MODES
